team,fifa_rank,total_fifa_points,home_team_score,team_result,goalkeeper_score,mean_defense_score,mean_offense_score,mean_midfield_score
Lithuania,147,181,1,1,71.92561983471074,64.60851063829789,65.84603174603174,62.96170212765957
Colombia,13,1105,0,0,78.23671497584542,78.81932367149757,80.5304347826087,77.88164251207729
North Macedonia,75,441,1,0,70.95238095238095,68.31843971631207,71.62012578616351,69.16833333333334
Turkmenistan,114,291,0,-1,,,,
Saudi Arabia,69,493,0,-1,70.91803278688525,71.3360655737705,70.51967213114754,73.08524590163934
Senegal,27,861,0,0,72.35828877005348,77.5144385026738,79.81818181818181,76.35026737967914
Macau,186,65,0,-1,,,,
Kenya,105,317,2,-1,63.4264705882353,,61.7,68.86875
Chile,10,1160,0,0,77.87443946188341,74.42117117117115,78.69008620689655,79.35043103448274
Italy,14,1061,1,0,88.22608695652174,85.02999999999999,85.26304347826088,84.19304347826088
Estonia,86,398,0,-1,67.92682926829268,66.13894736842106,61.963793103448275,63.55384615384614
Brazil,2,1489,1,1,86.26122448979592,85.92040816326531,86.53102040816326,85.34367346938775
Egypt,44,686,0,-1,70.4225352112676,70.40754716981132,73.82373737373737,72.78489208633096
Scotland,32,796,1,1,76.67088607594937,75.62974683544304,75.77215189873418,77.34240506329114
Syria,74,442,1,0,,,,69.2
Vietnam,113,292,1,0,64.0,,,
Hong Kong,145,190,0,-1,,,,
Burkina Faso,56,587,0,-1,70.62222222222222,66.56608695652174,69.45705521472392,70.65597014925375
India,99,338,1,-1,64.25,59.52738095238095,61.16309523809524,59.50119047619047
Bangladesh,197,31,2,0,,,,
Malaysia,178,95,1,-1,,,,
Austria,28,825,4,1,75.57303370786516,76.67640449438203,75.07078651685393,76.9258426966292
Bhutan,188,63,0,-1,,,,
Croatia,15,1052,1,1,78.67632850241546,78.8096618357488,80.08550724637682,81.20241545893721
C̫te d'Ivoire,71,478,2,1,69.61333333333333,77.45244444444445,81.54177777777778,78.60933333333332
Mauritius,158,133,2,1,,,,
Turkey,38,729,2,0,79.36893203883496,76.83592233009709,77.7864077669903,79.56747572815534
Uzbekistan,72,451,0,-1,,,,66.512
Lesotho,144,192,1,-1,,,,
Palestine,73,449,0,-1,,,,
Iceland,18,1026,1,-1,67.19565217391305,70.6538860103627,73.79740932642488,72.53367875647669
Tajikistan,124,255,1,-1,,,,
Korea Republic,59,553,2,-1,73.84824902723736,72.6466926070039,75.08949416342413,75.06031128404669
Sweden,19,1001,0,-1,76.50431034482759,77.11206896551724,81.57327586206897,77.84181034482756
France,9,1185,3,1,86.86808510638298,84.08127659574467,85.7,86.15872340425533
Nigeria,52,609,0,-1,76.21761658031087,74.15806451612903,77.92442396313363,76.8152073732719
Eswatini,133,226,0,0,,,,
Belarus,93,375,2,1,71.07339449541284,65.71857142857144,69.00263157894737,69.74444444444444
Argentina,4,1359,1,-1,80.69396551724138,82.98189655172415,88.26034482758621,84.42801724137932
Panama,53,605,0,-1,70.6842105263158,68.54329896907217,67.89655172413792,67.85064935064935
Singapore,171,103,0,-1,,,,
Congo DR,39,728,0,-1,65.34146341463415,70.9483870967742,74.05722222222222,71.9
Costa Rica,26,871,0,-1,78.62439024390244,69.99879032258065,71.24524714828897,70.52016129032258
Malawi,123,263,0,0,,,,
Japan,55,593,1,-1,70.38150289017341,72.69239130434782,72.84112903225807,76.91156716417912
Paraguay,30,816,0,-1,74.10731707317073,74.98439024390244,78.3609756097561,74.34341463414634
Nepal,165,115,1,-1,,,,
Bhutan,188,63,0,-1,,,,
Panama,55,574,1,1,70.6842105263158,68.54329896907217,67.89655172413792,67.85064935064935
Botswana,148,175,1,1,,,,
Jamaica,48,611,3,1,67.77272727272727,69.72171717171717,72.04747474747474,69.78838383838384
Jamaica,48,611,2,1,67.77272727272727,69.72171717171717,72.04747474747474,69.78838383838384
Palestine,83,400,0,0,,,,
Saudi Arabia,70,444,2,1,70.91803278688525,71.3360655737705,70.51967213114754,73.08524590163934
Palestine,83,400,0,-1,,,,
Greece,44,656,0,-1,79.5979381443299,78.5922680412371,76.6721649484536,77.3283505154639
Uzbekistan,88,380,0,-1,,,,66.512
Cyprus,86,386,0,-1,64.0,66.69722222222224,69.3857142857143,62.92121212121211
Egypt,46,635,1,0,70.4225352112676,70.40754716981132,73.82373737373737,72.78489208633096
Eswatini,131,239,1,1,,,,
Myanmar,135,226,0,-1,,,,
Burkina Faso,54,582,1,1,70.62222222222222,66.56608695652174,69.45705521472392,70.65597014925375
Central African Republic,115,282,3,0,57.483870967741936,,61.0,
Mozambique,106,311,1,-1,63.0,73.2,,
Seychelles,194,36,1,0,,,,
Bolivia,57,548,0,-1,66.93,67.37333333333333,68.734126984127,68.21000000000002
Congo DR,38,711,1,0,65.34146341463415,70.9483870967742,74.05722222222222,71.9
Equatorial Guinea,145,189,0,-1,63.48888888888889,,61.578947368421055,
Tunisia,14,1012,2,0,64.3781512605042,72.22488479262672,71.39493087557602,72.77281105990784
Saudi Arabia,67,461,1,-1,70.91803278688525,71.3360655737705,70.51967213114754,73.08524590163934
Republic of Ireland,31,775,0,-1,79.02127659574468,76.68351063829788,75.6590425531915,77.32606382978723
Wales,21,931,0,0,73.81656804733728,74.66568047337279,74.3414201183432,78.3526627218935
IR Iran,36,726,1,-1,68.36065573770492,68.97241379310346,70.98275862068965,69.9951219512195
Honduras,59,529,0,-1,61.0,70.97786259541985,70.20113636363637,70.27410714285715
Montenegro,43,670,0,0,62.34615384615385,72.31600000000003,75.26880000000004,69.43025210084035
Mauritius,161,124,1,1,,,,
Botswana,142,194,2,1,,,,
Haiti,108,302,0,-1,70.14583333333333,65.5047619047619,63.182857142857145,64.0566037735849
Kosovo,152,163,3,1,69.76271186440678,70.43921568627452,73.42542372881357,72.77796610169493
Malta,185,61,1,0,64.0,,60.3,
Kyrgyz Republic,75,423,0,-1,66.70833333333333,,,
Scotland,34,734,0,-1,76.67088607594937,75.62974683544304,75.77215189873418,77.34240506329114
Northern Ireland,27,837,0,0,72.47239263803681,73.23006134969326,68.95828220858895,72.8355828220859
Seychelles,194,36,1,0,,,,
Mozambique,106,311,3,1,63.0,73.2,,
Ghana,50,602,2,1,68.21134020618557,73.4908256880734,74.53807339449541,78.92660550458716
Uganda,74,425,0,-1,,62.5,62.078125,61.55555555555556
Russia,66,493,0,-1,82.52659574468085,77.77872340425532,78.69361702127661,79.10797872340426
Botswana,142,194,1,0,,,,
Mauritius,161,124,0,-1,,,,
Lithuania,133,228,0,-1,71.92561983471074,64.60851063829789,65.84603174603174,62.96170212765957
Morocco,42,681,0,0,72.08673469387755,75.72857142857143,77.05612244897958,76.47193877551021
Chile,9,1145,2,-1,77.87443946188341,74.42117117117115,78.69008620689655,79.35043103448274
Senegal,28,825,0,0,72.35828877005348,77.5144385026738,79.81818181818181,76.35026737967914
Seychelles,194,36,1,-1,,,,
Madagascar,114,284,1,1,,70.77333333333333,,66.44761904761906
Netherlands,19,968,1,0,83.23287671232876,80.73470319634704,85.47853881278539,83.70913242009134
Italy,20,947,1,-1,88.22608695652174,85.02999999999999,85.26304347826088,84.19304347826088
Tunisia,14,1012,2,0,64.3781512605042,72.22488479262672,71.39493087557602,72.77281105990784
Bosnia and Herzegovina,41,687,3,1,76.24705882352941,72.82823529411765,76.86117647058825,77.59764705882353
Australia,40,699,4,1,78.35960591133005,72.60344827586206,74.43054187192119,74.16798029556651
Cabo Verde,58,545,3,1,59.131147540983605,68.24565217391304,72.75841584158417,68.77972972972974
Egypt,46,635,0,0,70.4225352112676,70.40754716981132,73.82373737373737,72.78489208633096
Georgia,95,361,1,1,69.71551724137932,70.67880794701986,67.68791946308725,69.96690647482015
Mauritius,161,124,0,-1,,,,
Malawi,119,268,0,0,,,,
Chinese Taipei,121,262,0,-1,,,,
Honduras,59,529,0,-1,61.0,70.97786259541985,70.20113636363637,70.27410714285715
China PR,73,431,2,1,69.84810126582279,68.40316455696203,70.30379746835443,69.40253164556962
Nigeria,47,635,1,-1,76.21761658031087,74.15806451612903,77.92442396313363,76.8152073732719
Slovenia,65,495,2,1,81.31927710843374,72.36746987951807,74.62469879518072,74.54698795180722
Scotland,34,734,0,-1,76.67088607594937,75.62974683544304,75.77215189873418,77.34240506329114
Denmark,12,1053,0,0,79.66494845360825,78.64845360824742,77.47835051546392,78.99742268041237
USA,24,880,1,-1,81.07829181494662,75.00427046263346,76.0338078291815,77.09928825622777
Portugal,4,1306,0,0,81.80973451327434,82.89159292035399,84.93362831858407,83.59026548672567
Germany,1,1543,1,-1,89.05371900826447,84.6888429752066,83.60206611570247,85.79669421487601
Uganda,74,425,1,-1,,62.5,62.078125,61.55555555555556
Norway,48,608,3,1,75.29032258064517,76.02956989247312,76.98387096774194,76.43602150537633
Namibia,107,308,0,-1,65.0,,,
Eswatini,131,239,0,-1,,,,
Estonia,93,364,0,-1,67.92682926829268,66.13894736842106,61.963793103448275,63.55384615384614
New Zealand,133,228,1,-1,64.22340425531915,68.08924731182793,68.88709677419352,64.35851063829786
Ukraine,30,777,4,1,77.66863905325444,74.04344827586208,75.55271739130433,74.66141304347826
Peru,11,1106,3,1,68.58895705521472,71.58545454545455,76.39347826086956,73.66835443037974
Switzerland,6,1179,1,0,80.17948717948718,78.14717948717949,76.52717948717948,78.71846153846155
Brazil,2,1384,2,1,86.26122448979592,85.92040816326531,86.53102040816326,85.34367346938775
Northern Ireland,27,837,0,-1,72.47239263803681,73.23006134969326,68.95828220858895,72.8355828220859
Belize,169,106,0,0,,,,
Cabo Verde,58,545,0,1,59.131147540983605,68.24565217391304,72.75841584158417,68.77972972972974
Madagascar,114,284,0,1,,70.77333333333333,,66.44761904761906
Botswana,142,194,1,-1,,,,
Netherlands,19,968,1,0,83.23287671232876,80.73470319634704,85.47853881278539,83.70913242009134
Chile,9,1145,1,1,77.87443946188341,74.42117117117115,78.69008620689655,79.35043103448274
Morocco,42,681,2,1,72.08673469387755,75.72857142857143,77.05612244897958,76.47193877551021
Moldova,173,97,0,0,63.19469026548673,65.51632653061225,60.63846153846153,64.55416666666666
Kenya,111,289,0,-1,63.4264705882353,,61.7,68.86875
Turkey,37,714,1,0,79.36893203883496,76.83592233009709,77.7864077669903,79.56747572815534
Finland,62,506,0,-1,79.64615384615385,73.15641025641025,71.73333333333333,73.60205128205129
Georgia,95,361,0,-1,69.71551724137932,70.67880794701986,67.68791946308725,69.96690647482015
Azerbaijan,126,245,0,-1,60.6875,,63.125,62.46
Latvia,139,216,1,0,67.375,63.62857142857144,67.39565217391304,64.5
New Zealand,133,228,1,1,64.22340425531915,68.08924731182793,68.88709677419352,64.35851063829786
Namibia,107,308,1,-1,65.0,,,
Botswana,142,194,2,1,,,,
Panama,55,574,0,-1,70.6842105263158,68.54329896907217,67.89655172413792,67.85064935064935
Nigeria,47,635,0,-1,76.21761658031087,74.15806451612903,77.92442396313363,76.8152073732719
Egypt,46,635,0,-1,70.4225352112676,70.40754716981132,73.82373737373737,72.78489208633096
Hungary,49,603,1,0,76.21311475409836,70.81420765027322,72.82568306010928,73.43551912568306
Madagascar,114,284,0,-1,,70.77333333333333,,66.44761904761906
Zimbabwe,113,286,0,1,,62.55555555555556,69.16732026143791,63.99236111111111
Costa Rica,23,884,0,-1,78.62439024390244,69.99879032258065,71.24524714828897,70.52016129032258
Uzbekistan,95,353,0,-1,,,,66.512
Algeria,66,473,0,-1,70.28676470588235,74.36149425287357,75.62637362637362,75.28296703296704
Bolivia,59,536,0,0,66.93,67.37333333333333,68.734126984127,68.21000000000002
Ghana,47,623,2,0,68.21134020618557,73.4908256880734,74.53807339449541,78.92660550458716
New Zealand,120,255,2,1,64.22340425531915,68.08924731182793,68.88709677419352,64.35851063829786
Saudi Arabia,67,465,1,-1,70.91803278688525,71.3360655737705,70.51967213114754,73.08524590163934
Senegal,27,837,1,-1,72.35828877005348,77.5144385026738,79.81818181818181,76.35026737967914
Japan,61,520,0,-1,70.38150289017341,72.69239130434782,72.84112903225807,76.91156716417912
IR Iran,37,708,1,1,68.36065573770492,68.97241379310346,70.98275862068965,69.9951219512195
Chile,9,1134,2,0,77.87443946188341,74.42117117117115,78.69008620689655,79.35043103448274
Kenya,112,290,4,1,63.4264705882353,,61.7,68.86875
Botswana,139,204,0,-1,,,,
Lesotho,147,175,1,1,,,,
Zimbabwe,118,264,4,1,,62.55555555555556,69.16732026143791,63.99236111111111
Bolivia,59,536,1,-1,66.93,67.37333333333333,68.734126984127,68.21000000000002
Mexico,15,989,0,-1,79.18849840255591,76.98466453674123,79.17284345047923,77.7884984025559
Peru,11,1125,0,0,68.58895705521472,71.58545454545455,76.39347826086956,73.66835443037974
Australia,36,718,2,1,78.35960591133005,72.60344827586206,74.43054187192119,74.16798029556651
Morocco,41,685,3,1,72.08673469387755,75.72857142857143,77.05612244897958,76.47193877551021
Azerbaijan,105,321,3,1,60.6875,,63.125,62.46
Belarus,78,417,0,-1,71.07339449541284,65.71857142857144,69.00263157894737,69.74444444444444
Spain,10,1125,1,1,88.78481012658227,85.50928270042195,85.8746835443038,87.1278481012658
USA,25,872,1,0,81.07829181494662,75.00427046263346,76.0338078291815,77.09928825622777
Brazil,2,1430,3,1,86.26122448979592,85.92040816326531,86.53102040816326,85.34367346938775
Kenya,112,290,0,-1,63.4264705882353,,61.7,68.86875
Senegal,27,837,2,1,72.35828877005348,77.5144385026738,79.81818181818181,76.35026737967914
Costa Rica,23,884,1,-1,78.62439024390244,69.99879032258065,71.24524714828897,70.52016129032258
Paraguay,32,773,2,-1,74.10731707317073,74.98439024390244,78.3609756097561,74.34341463414634
Lithuania,126,239,0,-1,71.92561983471074,64.60851063829789,65.84603174603174,62.96170212765957
Saudi Arabia,67,465,0,-1,70.91803278688525,71.3360655737705,70.51967213114754,73.08524590163934
Uruguay,14,1018,1,1,79.36018957345972,79.64644549763034,83.57725118483413,78.51469194312797
IR Iran,37,708,1,1,68.36065573770492,68.97241379310346,70.98275862068965,69.9951219512195
Spain,10,1125,3,0,88.78481012658227,85.50928270042195,85.8746835443038,87.1278481012658
Australia,36,718,1,-1,78.35960591133005,72.60344827586206,74.43054187192119,74.16798029556651
Iceland,22,908,1,0,67.19565217391305,70.6538860103627,73.79740932642488,72.53367875647669
Denmark,12,1051,1,1,79.66494845360825,78.64845360824742,77.47835051546392,78.99742268041237
Nigeria,48,617,0,-1,76.21761658031087,74.15806451612903,77.92442396313363,76.8152073732719
Serbia,34,750,1,1,76.43820224719101,80.24662921348315,78.25786516853931,80.30449438202248
Mexico,15,989,1,1,79.18849840255591,76.98466453674123,79.17284345047923,77.7884984025559
Switzerland,6,1198,1,0,80.17948717948718,78.14717948717949,76.52717948717948,78.71846153846155
Korea Republic,57,543,0,-1,73.84824902723736,72.6466926070039,75.08949416342413,75.06031128404669
Panama,55,571,0,-1,70.6842105263158,68.54329896907217,67.89655172413792,67.85064935064935
England,12,1050,2,1,83.24074074074075,84.69305555555556,85.11898148148147,84.51111111111112
Japan,61,520,2,1,70.38150289017341,72.69239130434782,72.84112903225807,76.91156716417912
Senegal,27,837,2,1,72.35828877005348,77.5144385026738,79.81818181818181,76.35026737967914
Egypt,45,649,1,-1,70.4225352112676,70.40754716981132,73.82373737373737,72.78489208633096
Morocco,41,685,0,-1,72.08673469387755,75.72857142857143,77.05612244897958,76.47193877551021
Saudi Arabia,67,465,0,-1,70.91803278688525,71.3360655737705,70.51967213114754,73.08524590163934
Spain,10,1125,1,1,88.78481012658227,85.50928270042195,85.8746835443038,87.1278481012658
Australia,36,718,1,0,78.35960591133005,72.60344827586206,74.43054187192119,74.16798029556651
Peru,11,1125,0,-1,68.58895705521472,71.58545454545455,76.39347826086956,73.66835443037974
Croatia,20,945,3,1,78.67632850241546,78.8096618357488,80.08550724637682,81.20241545893721
Costa Rica,23,884,0,-1,78.62439024390244,69.99879032258065,71.24524714828897,70.52016129032258
Iceland,22,908,0,-1,67.19565217391305,70.6538860103627,73.79740932642488,72.53367875647669
Switzerland,6,1198,2,1,80.17948717948718,78.14717948717949,76.52717948717948,78.71846153846155
Tunisia,21,909,2,-1,64.3781512605042,72.22488479262672,71.39493087557602,72.77281105990784
Mexico,15,989,2,1,79.18849840255591,76.98466453674123,79.17284345047923,77.7884984025559
Sweden,24,879,1,-1,76.50431034482759,77.11206896551724,81.57327586206897,77.84181034482756
Panama,55,571,1,-1,70.6842105263158,68.54329896907217,67.89655172413792,67.85064935064935
Senegal,27,837,2,0,72.35828877005348,77.5144385026738,79.81818181818181,76.35026737967914
Colombia,16,985,3,1,78.23671497584542,78.81932367149757,80.5304347826087,77.88164251207729
Uruguay,14,1018,3,1,79.36018957345972,79.64644549763034,83.57725118483413,78.51469194312797
Egypt,45,649,1,-1,70.4225352112676,70.40754716981132,73.82373737373737,72.78489208633096
Morocco,41,685,2,0,72.08673469387755,75.72857142857143,77.05612244897958,76.47193877551021
Portugal,4,1273,1,0,81.80973451327434,82.89159292035399,84.93362831858407,83.59026548672567
Peru,11,1125,2,1,68.58895705521472,71.58545454545455,76.39347826086956,73.66835443037974
France,7,1198,0,0,86.86808510638298,84.08127659574467,85.7,86.15872340425533
Argentina,5,1241,2,1,80.69396551724138,82.98189655172415,88.26034482758621,84.42801724137932
Croatia,20,945,2,1,78.67632850241546,78.8096618357488,80.08550724637682,81.20241545893721
Germany,1,1558,0,-1,89.05371900826447,84.6888429752066,83.60206611570247,85.79669421487601
Sweden,24,879,3,1,76.50431034482759,77.11206896551724,81.57327586206897,77.84181034482756
Brazil,2,1430,2,1,86.26122448979592,85.92040816326531,86.53102040816326,85.34367346938775
Costa Rica,23,884,2,0,78.62439024390244,69.99879032258065,71.24524714828897,70.52016129032258
Poland,8,1182,1,1,82.10502283105023,75.83470319634704,79.27488584474885,76.73013698630137
Colombia,16,985,1,1,78.23671497584542,78.81932367149757,80.5304347826087,77.88164251207729
Tunisia,21,909,2,1,64.3781512605042,72.22488479262672,71.39493087557602,72.77281105990784
Belgium,3,1298,1,1,82.44329896907216,81.2360824742268,81.72319587628864,81.53298969072165
Argentina,5,1241,3,-1,80.69396551724138,82.98189655172415,88.26034482758621,84.42801724137932
Portugal,4,1273,1,-1,81.80973451327434,82.89159292035399,84.93362831858407,83.59026548672567
Spain,6,2104,1,-1,88.78481012658227,85.50928270042195,85.8746835443038,87.1278481012658
Denmark,15,2014,1,-1,79.66494845360825,78.64845360824742,77.47835051546392,78.99742268041237
Mexico,10,2041,0,-1,79.18849840255591,76.98466453674123,79.17284345047923,77.7884984025559
Japan,41,1816,2,-1,70.38150289017341,72.69239130434782,72.84112903225807,76.91156716417912
Switzerland,8,2087,0,-1,80.17948717948718,78.14717948717949,76.52717948717948,78.71846153846155
England,7,2099,1,1,83.24074074074075,84.69305555555556,85.11898148148147,84.51111111111112
Fiji,167,1025,0,-1,,,,
France,2,2164,2,1,86.86808510638298,84.08127659574467,85.7,86.15872340425533
Belgium,5,2124,2,1,82.44329896907216,81.2360824742268,81.72319587628864,81.53298969072165
England,7,2099,2,1,83.24074074074075,84.69305555555556,85.11898148148147,84.51111111111112
Croatia,12,2036,2,1,78.67632850241546,78.8096618357488,80.08550724637682,81.20241545893721
Belgium,5,2124,0,-1,82.44329896907216,81.2360824742268,81.72319587628864,81.53298969072165
England,7,2099,1,-1,83.24074074074075,84.69305555555556,85.11898148148147,84.51111111111112
England,7,2099,0,-1,83.24074074074075,84.69305555555556,85.11898148148147,84.51111111111112
Croatia,12,2036,2,-1,78.67632850241546,78.8096618357488,80.08550724637682,81.20241545893721
Sierra Leone,113,1373,0,0,,63.2,67.70882352941176,62.71515151515151
Barbados,162,1059,0,-1,48.0,,61.00689655172413,
Iraq,84,1534,3,1,52.407407407407405,66.5,64.0,66.30149253731344
Cuba,168,1018,0,-1,62.23529411764706,,,
United Arab Emirates,77,1312,0,0,70.53125,64.51875,64.3,67.26875000000001
Jamaica,54,1400,5,1,67.77272727272727,69.72171717171717,72.04747474747474,69.78838383838384
Cuba,181,940,0,-1,62.23529411764706,,,
Jamaica,54,1400,2,0,67.77272727272727,69.72171717171717,72.04747474747474,69.78838383838384
Cuba,181,940,0,0,62.23529411764706,,,
Sri Lanka,200,888,1,1,,,,
Cuba,181,940,2,1,62.23529411764706,,,
Solomon Islands,143,1072,4,1,,,,
Brunei Darussalam,195,900,1,-1,,,,
Burundi,148,1056,1,0,,,,63.839999999999996
Macau,185,924,1,-1,,,,
Guam,190,912,0,-1,50.0,,,
Pakistan,201,884,2,1,,,,
Bhutan,183,932,0,-1,,,,
Solomon Islands,143,1072,1,0,,,,
Denmark,9,1580,0,-1,79.66494845360825,78.64845360824742,77.47835051546392,78.99742268041237
Sri Lanka,200,888,0,-1,,,,
France,1,1726,0,0,86.86808510638298,84.08127659574467,85.7,86.15872340425533
Ukraine,35,1468,2,1,77.66863905325444,74.04344827586208,75.55271739130433,74.66141304347826
Republic of Ireland,29,1484,1,-1,79.02127659574468,76.68351063829788,75.6590425531915,77.32606382978723
Cyprus,87,1280,0,-1,64.0,66.69722222222224,69.3857142857143,62.92121212121211
Bulgaria,47,1416,2,1,73.55625,69.34937500000001,73.28687500000001,73.18375
Georgia,96,1242,2,1,69.71551724137932,70.67880794701986,67.68791946308725,69.96690647482015
Andorra,130,1120,0,0,,,,
Liechtenstein,180,944,1,-1,65.43023255813954,,,
North Macedonia,70,1336,2,1,70.95238095238095,68.31843971631207,71.62012578616351,69.16833333333334
Sweden,13,1565,0,-1,76.50431034482759,77.11206896551724,81.57327586206897,77.84181034482756
Philippines,115,1172,1,0,66.08771929824562,,,
Lebanon,79,1304,1,1,59.627450980392155,,,
Palestine,99,1230,1,0,,,,
Peru,20,1535,1,-1,68.58895705521472,71.58545454545455,76.39347826086956,73.66835443037974
Croatia,4,1643,1,0,78.67632850241546,78.8096618357488,80.08550724637682,81.20241545893721
United Arab Emirates,77,1312,0,-1,70.53125,64.51875,64.3,67.26875000000001
Syria,73,1328,1,0,,,,69.2
Guam,190,912,1,0,50.0,,,
Bhutan,183,932,0,-1,,,,
Pakistan,201,884,0,-1,,,,
Suriname,153,1036,0,0,68.83333333333333,69.33333333333333,66.8625,
Barbados,160,1005,0,-1,48.0,,61.00689655172413,
Poland,18,1538,1,0,82.10502283105023,75.83470319634704,79.27488584474885,76.73013698630137
Russia,49,1410,2,1,82.52659574468085,77.77872340425532,78.69361702127661,79.10797872340426
Israel,93,1256,0,-1,71.11811023622047,66.27272727272727,73.78264462809916,72.91666666666667
Serbia,36,1459,1,1,76.43820224719101,80.24662921348315,78.25786516853931,80.30449438202248
Montenegro,41,1440,0,0,62.34615384615385,72.31600000000003,75.26880000000004,69.43025210084035
Malta,184,928,1,-1,64.0,,60.3,
Kosovo,141,1080,0,0,69.76271186440678,70.43921568627452,73.42542372881357,72.77796610169493
Guatemala,146,1064,0,-1,67.1,,67.0,
Malaysia,171,971,0,-1,,,,
Jamaica,54,1400,0,-1,67.77272727272727,69.72171717171717,72.04747474747474,69.78838383838384
Costa Rica,32,1471,0,-1,78.62439024390244,69.99879032258065,71.24524714828897,70.52016129032258
Uruguay,5,1627,4,1,79.36018957345972,79.64644549763034,83.57725118483413,78.51469194312797
China PR,75,1320,0,-1,69.84810126582279,68.40316455696203,70.30379746835443,69.40253164556962
Belgium,2,1723,4,1,82.44329896907216,81.2360824742268,81.72319587628864,81.53298969072165
Mauritius,155,1028,1,0,,,,
Brazil,3,1657,2,1,86.26122448979592,85.92040816326531,86.53102040816326,85.34367346938775
Colombia,14,1563,2,1,78.23671497584542,78.81932367149757,80.5304347826087,77.88164251207729
Sri Lanka,200,888,0,0,,,,
St. Lucia,170,972,3,1,,,,
Bahamas,206,868,0,-1,,,,
Iceland,32,1471,0,-1,67.19565217391305,70.6538860103627,73.79740932642488,72.53367875647669
Spain,9,1580,2,1,88.78481012658227,85.50928270042195,85.8746835443038,87.1278481012658
Bosnia and Herzegovina,39,1452,2,1,76.24705882352941,72.82823529411765,76.86117647058825,77.59764705882353
Hungary,51,1409,0,-1,76.21311475409836,70.81420765027322,72.82568306010928,73.43551912568306
Greece,42,1436,1,1,79.5979381443299,78.5922680412371,76.6721649484536,77.3283505154639
San Marino,203,876,0,-1,52.61538461538461,,,
Moldova,175,957,0,-1,63.19469026548673,65.51632653061225,60.63846153846153,64.55416666666666
Timor-Leste,190,912,0,-1,,,,
Sudan,128,1128,0,-1,,,62.29999999999999,
Cameroon,47,1416,1,0,77.68780487804878,77.87170731707317,78.71317073170732,76.86439024390242
Burundi,148,1056,1,0,,,,63.839999999999996
Algeria,66,1351,1,0,70.28676470588235,74.36149425287357,75.62637362637362,75.28296703296704
Libya,101,1224,0,0,,,66.0,
Burkina Faso,52,1408,0,-1,70.62222222222222,66.56608695652174,69.45705521472392,70.65597014925375
Niger,103,1216,0,-1,,,,
Zambia,76,1315,1,0,,,67.96451612903226,61.22702702702703
Tanzania,140,1084,0,0,,,,
Bhutan,183,932,0,-1,,,,
Nepal,161,1004,2,1,,,,
Nicaragua,132,1116,2,1,,,,
Turks and Caicos Islands,206,868,0,-1,,,,
El Salvador,72,1332,2,1,61.0,,,64.5
Netherlands,17,1540,1,-1,83.23287671232876,80.73470319634704,85.47853881278539,83.70913242009134
Slovakia,26,1493,0,-1,73.24736842105263,74.98526315789474,72.04052631578948,75.65421052631578
Wales,19,1536,0,-1,73.81656804733728,74.66568047337279,74.3414201183432,78.3526627218935
Norway,53,1406,0,-1,75.29032258064517,76.02956989247312,76.98387096774194,76.43602150537633
Slovenia,55,1392,1,-1,81.31927710843374,72.36746987951807,74.62469879518072,74.54698795180722
Latvia,129,1122,0,-1,67.375,63.62857142857144,67.39565217391304,64.5
Armenia,100,1227,0,-1,63.7037037037037,,70.24459459459457,72.8742857142857
Gibraltar,195,900,0,-1,,,,
Peru,20,1535,1,-1,68.58895705521472,71.58545454545455,76.39347826086956,73.66835443037974
Oman,84,1288,0,0,72.96347031963471,,62.70000000000001,
Zimbabwe,118,1164,1,0,,62.55555555555556,69.16732026143791,63.99236111111111
C̫te d'Ivoire,67,1344,2,1,69.61333333333333,77.45244444444445,81.54177777777778,78.60933333333332
Maldives,150,1048,0,-1,,,,
Canada,79,1304,8,1,71.99319727891157,68.62585034013605,71.236690647482,72.93401360544217
Bermuda,178,948,1,-1,56.92857142857143,,61.5,
Cayman Islands,202,880,0,-1,,,,
Puerto Rico,173,960,0,-1,65.35714285714286,,,
Italy,21,1532,0,-1,88.22608695652174,85.02999999999999,85.26304347826088,84.19304347826088
Turkey,38,1455,3,1,79.36893203883496,76.83592233009709,77.7864077669903,79.56747572815534
Albania,58,1384,0,-1,72.08571428571429,72.73764705882351,68.18855421686746,71.75060240963856
Lithuania,127,1130,0,-1,71.92561983471074,64.60851063829789,65.84603174603174,62.96170212765957
Romania,28,1490,2,0,75.96756756756757,75.95729729729729,75.50162162162162,74.86054054054054
Kazakhstan,116,1167,1,0,65.0,,,68.5
Faroe Islands,90,1268,0,-1,61.08,,,59.13333333333333
Azerbaijan,105,1207,1,0,60.6875,,63.125,62.46
China PR,75,1320,0,0,69.84810126582279,68.40316455696203,70.30379746835443,69.40253164556962
Malaysia,171,971,3,1,,,,
Iraq,89,1274,2,0,52.407407407407405,66.5,64.0,66.30149253731344
Syria,73,1328,1,-1,,,,69.2
Czech Republic,44,1430,1,-1,85.58883248730965,77.84467005076142,76.65431472081217,78.90710659898477
Bolivia,59,1378,2,0,66.93,67.37333333333333,68.734126984127,68.21000000000002
Grenada,168,980,0,-1,,,,
Belgium,2,1723,3,1,82.44329896907216,81.2360824742268,81.72319587628864,81.53298969072165
Croatia,4,1643,0,-1,78.67632850241546,78.8096618357488,80.08550724637682,81.20241545893721
Austria,23,1502,0,-1,75.57303370786516,76.67640449438203,75.07078651685393,76.9258426966292
